"comment_id","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"39","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This event horrified me at the time, and it still horrifies me how the man who tried to destroy the most powerful democracy in the world still has a voter base and likely will get the Republican nomination. If there was ever a sign of American democracy dying, it is this.","This event horrified me at the time, and it still horrifies me how the man who tried to destroy the most powerful democracy in the world still has a voter base and likely will get the Republican nomination. If there was ever a sign of American democracy dying, it is this.","@user-tv9fr9vs7s","https://yt3.ggpht.com/ytc/AIdro_kmZYzKVWQjJAUlnH7IlLfloqTLqWwElYOqabfpVNV6I-jDwgTR-fRhzJ0ofbX0v5rhbA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@user-tv9fr9vs7s","UC0G0WKExv4ElEPFUFyKLrPA","TRUE","none","4","2024-01-09T11:48:09Z","2024-01-09T11:48:09Z","UgywB8I0u1EKHcVrJnp4AaABAg",NA,NA
"40","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6 1944,,,,remember that day,,D,day","January 6 1944,,,,remember that day,,D,day","@deeg2105","https://yt3.ggpht.com/ytc/AIdro_nT6SmhJnOHnSwWbCwDKNCSCLpHV9mluV3V-opx-KY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@deeg2105","UCkbrIrQx-DqcLyK6rCKFgrg","TRUE","none","0","2024-01-09T08:49:16Z","2024-01-09T08:49:16Z","UgwWn4oygqANVz2ePtF4AaABAg",NA,NA
"41","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Where is dumbo Hannity???? He should be doing a huge big story on this......cmon Hannity...you can do it. Don&#39;t underestimate yoursekf😂😢😅","Where is dumbo Hannity???? He should be doing a huge big story on this......cmon Hannity...you can do it. Don't underestimate yoursekf😂😢😅","@CA-jt2tf","https://yt3.ggpht.com/ytc/AIdro_knJur2H0UkDf8xp6R_ozNGpLDsrtdc5-eGL80gkP4=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@CA-jt2tf","UCr4HmlGp-BM-G7zTSkLjoMQ","TRUE","none","0","2024-01-06T11:16:23Z","2024-01-06T11:16:23Z","Ugx7zWm9a4JIEHWWvcZ4AaABAg",NA,NA
"42","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Well   Biden don’t you believe you have destroyed our country 🙄","Well   Biden don’t you believe you have destroyed our country 🙄","@rosieday672","https://yt3.ggpht.com/ytc/AIdro_kj-wFGZSkbtyC-sJq8tGhyb-5GN5dvOTHrzA-4uf0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@rosieday672","UC6FPJ4hXdxlVEw6ixdx15KQ","TRUE","none","0","2024-01-02T07:45:55Z","2024-01-02T07:45:55Z","UgzOczj8dskXolXoQFt4AaABAg",NA,NA
"43","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","No, lets go to today, since all the evidence is now available to see how the democrats have lied about what happened on Jan 6, like they lied about Russian Collusion, like they will lie about anything to stay in power.","No, lets go to today, since all the evidence is now available to see how the democrats have lied about what happened on Jan 6, like they lied about Russian Collusion, like they will lie about anything to stay in power.","@buckmurdock2500","https://yt3.ggpht.com/ytc/AIdro_mgWOqptXgYqTW6E_Yrza1pBA08VvYdNxyrNhEm-M0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@buckmurdock2500","UCkFr84h_sOyzsWu3ydPxVSw","TRUE","none","2","2024-01-01T16:12:56Z","2024-01-01T16:12:56Z","UgyMkumk-W5eHOrdQU54AaABAg",NA,NA
"44","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Trump&#39;s done! He&#39;s disqualified because of this!","Trump's done! He's disqualified because of this!","@gabrielspianohouse6583","https://yt3.ggpht.com/ytc/AIdro_nCbkqR5L8XBTe4XCJ_CGAF_BMQnod_Ph10C0HnAs_dPjEFlD7f9eQZxca1IKA1n77VZw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@gabrielspianohouse6583","UCruanPd-pR9Q28Aj-DBFMzQ","TRUE","none","0","2023-12-31T17:36:02Z","2023-12-31T17:36:02Z","UgzgmYQJNW6U86QAVG14AaABAg",NA,NA
"45","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","NANCY DID THIS.  FJB","NANCY DID THIS.  FJB","@generichards5908","https://yt3.ggpht.com/ytc/AIdro_nrf2XktvjA96DBNRyrnHEG_KiXwx_9a3dYzaD-0-UWOgk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@generichards5908","UCGuYQ7fCQ7OAxOr3BM1GZEA","TRUE","none","0","2023-12-30T23:44:29Z","2023-12-30T23:44:29Z","UgwIFSmcz3t5LHNTPit4AaABAg",NA,NA
"46","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","makes me sick","makes me sick","@edwardnardone7485","https://yt3.ggpht.com/ytc/AIdro_k_sZKWRHe_eGw7peWjlXNS_cbaplH2vnyK7JEYcRs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@edwardnardone7485","UCOK_448iQ_GQEOj78bKchZA","TRUE","none","0","2023-12-29T02:48:07Z","2023-12-29T02:48:07Z","Ugw0sK8kACBZ3KLf6jF4AaABAg",NA,NA
"47","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","All americans will never forget the insurrection of january six  like We&#39;ll never forget Independence Day. July 4  the Civil War, December  7 pearl Harbor. 911 And we will never forget January January 6th. An insurrection by  a republican president to try to stay in power that it&#39;ll be etched inour   history american history❓️❓️❓️❓️12 26 23","All americans will never forget the insurrection of january six  like We'll never forget Independence Day. July 4  the Civil War, December  7 pearl Harbor. 911 And we will never forget January January 6th. An insurrection by  a republican president to try to stay in power that it'll be etched inour   history american history❓️❓️❓️❓️12 26 23","@petertoyyeesr3376","https://yt3.ggpht.com/ytc/AIdro_lRyZkwPw0x7IAtIsr3h8RD7OLQiMj64AT9z9wg5IdKOvALoEa8EA9SKI35G023QyLAFA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@petertoyyeesr3376","UC2h89YfE4XV1-motwMV8-bQ","TRUE","none","2","2023-12-27T00:09:43Z","2023-12-27T00:11:39Z","UgxFydSkR4EZgaTwRPN4AaABAg",NA,NA
"48","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","January 6 is more like The Trail of Chicago 7.","January 6 is more like The Trail of Chicago 7.","@LOADING...o.o.o","https://yt3.ggpht.com/ytc/AIdro_llxYaCLtG7myc27jHVLC5oIDtHWgp2OxbP-0j1d5kT6w=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@LOADING...o.o.o","UCwscanuEeEYFY2gIr6fDbHw","TRUE","none","0","2023-12-22T01:27:39Z","2023-12-22T01:27:39Z","Ugzvw4jw2ggjwDN2nXp4AaABAg",NA,NA
"49","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","move on now","move on now","@washingmachine009","https://yt3.ggpht.com/Zok_b2uc6hn26LH01se2dAeP0R6e6--5s2CdR33jCTj9j0qwfMp7WV5TUOLX6OOomWX6z7myyrg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@washingmachine009","UCwvrlY5DRBD-LR2O1dLZBmQ","TRUE","none","1","2023-12-22T01:02:14Z","2023-12-22T01:02:14Z","UgwVEFEUP0BhR5mEWO14AaABAg",NA,NA
"50","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","All the people that caused the january 6th chaos what the heck were you thinking? Why would you even dare to do this? I don&#39;t feel sorry for any of you getting charges and going to jail. You did it to yourself.","All the people that caused the january 6th chaos what the heck were you thinking? Why would you even dare to do this? I don't feel sorry for any of you getting charges and going to jail. You did it to yourself.","@bernadettepalmeira6728","https://yt3.ggpht.com/ytc/AIdro_lm6ewfNxVSrNZWDaFG635jRy5oOp9zK5KF9YtFW_U=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bernadettepalmeira6728","UCf_7mw5J9Sptebxt6_yXeFg","TRUE","none","1","2023-12-21T19:03:32Z","2023-12-21T19:03:32Z","UgxJ_7Km2hrhW9GtiGV4AaABAg",NA,NA
"51","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Longtime Democrat but the way this is all staged and the attacks against Trump lead me to believe that there is something much larger going on.  Personally I will vote for Trump in 2024 because of overwhelming prosecution of his presidency.","Longtime Democrat but the way this is all staged and the attacks against Trump lead me to believe that there is something much larger going on.  Personally I will vote for Trump in 2024 because of overwhelming prosecution of his presidency.","@dvsninja2","https://yt3.ggpht.com/ytc/AIdro_kQDN9TOB6blYGQapZV7SVd32m1yE9Fhol0I0fjYf70Hag=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dvsninja2","UC5H9et7BgQi7MKffZWMMtNQ","TRUE","none","1","2023-12-19T17:09:23Z","2023-12-19T17:09:23Z","Ugypoif_9E2w0ABF2k14AaABAg",NA,NA
"52","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","&quot;Europe must become multicultural.&quot;- Barbara Lerner Spectre. <br>The Greatest Story Never Told. <br>Communism By The Back Door. <br>Europa The Last Battle.","""Europe must become multicultural.""- Barbara Lerner Spectre. 
The Greatest Story Never Told. 
Communism By The Back Door. 
Europa The Last Battle.","@jeffreycheng5984","https://yt3.ggpht.com/ytc/AIdro_lYTSB_BMjuyeTuUKKDcmuvbPwIAnKE2UgGiOFnbMY=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jeffreycheng5984","UCceE7PxKAIoyBd3a7RDG7xA","TRUE","none","0","2023-12-17T21:11:48Z","2023-12-17T21:11:48Z","UgyUv2qV0qRsaausEDV4AaABAg",NA,NA
"53","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Now entire america regrets electing Joe Biden 😂","Now entire america regrets electing Joe Biden 😂","@platinumofthesouth9557","https://yt3.ggpht.com/ytc/AIdro_lu91JyK3s9tjcvN1xtzRQm-SwCvK-70LSTQI32raWx=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@platinumofthesouth9557","UCVG6IGPZ8PkN4wvukjD_51g","TRUE","none","6","2023-12-13T08:42:45Z","2023-12-13T08:42:45Z","UgyiSey-QP_uvsjERzx4AaABAg",NA,NA
"54","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Hoaxalicious","Hoaxalicious","@iammovingtokorea","https://yt3.ggpht.com/9XtNZli65JxwpJn7SnF39HJCOOwI5iC_oE9fC-KIwckabN7-2aVSZ0opCi7vhnWPBzRlOqtK=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@iammovingtokorea","UC568x0_oxxm9bp4iv_j3CTw","TRUE","none","0","2023-12-13T06:04:15Z","2023-12-13T06:04:15Z","UgyvM_RbG6paZW5W8AJ4AaABAg",NA,NA
"55","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Look what Trump started","Look what Trump started","@dorothypluim-qe3st","https://yt3.ggpht.com/ytc/AIdro_mQEHeFdit8DCqFxmJdNxieUdmln03KSeGvb-KPkxKUOaJ1ItZl4CLGlAugfCE-iXUMWg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@dorothypluim-qe3st","UC-_bNmZtfvnPyUA5DGXh4pg","TRUE","none","1","2023-12-12T05:07:03Z","2023-12-12T05:07:03Z","Ugwj1LOMUe018VGLcRZ4AaABAg",NA,NA
"56","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Trump is now desperate to sweep it all under the rug - to minimize, to spin.  We have a duty to make sure that does not happen.  NONE of it would have happened without his lies.","Trump is now desperate to sweep it all under the rug - to minimize, to spin.  We have a duty to make sure that does not happen.  NONE of it would have happened without his lies.","@Mr.Precedent","https://yt3.ggpht.com/3KRuQowsCV4zBGz8ubz0WgDMEUTDwqPNFKwO8GHLI4_rbolhAYy5CJSZvKKTMwCvydzXYv1dPA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Mr.Precedent","UCli0-YWkOXWBc_fpMRNW-Lw","TRUE","none","1","2023-12-12T00:40:04Z","2023-12-12T00:40:04Z","UgzwH92oe8PClA3L3O54AaABAg",NA,NA
"57","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Glorious day","Glorious day","@Theziz8","https://yt3.ggpht.com/ytc/AIdro_kJ9jBgHev7SeA--qc9bcLIIN_wqVGmzWEzwrAKfTk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Theziz8","UCMzaEXWlBNIrJHhY9VSJ1GQ","TRUE","none","0","2023-12-09T12:12:29Z","2023-12-09T12:12:29Z","Ugzw0qpGQTnHqQdrHgp4AaABAg",NA,NA
"58","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Staged af! 100","Staged af! 100","@Lolzeroo7","https://yt3.ggpht.com/ytc/AIdro_lTVeac9TBBd07-AHzhpJtJaLgoqVGs9xKCtVA_W9cscirrK8ltE9feTCBKXtWrgp2aHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Lolzeroo7","UCk6LD8bPdYmzMq9ZOB-824g","TRUE","none","0","2023-12-08T19:08:50Z","2023-12-08T19:08:50Z","UgzHUtbZjQP8j1CSYwx4AaABAg",NA,NA
"59","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Biden isn&#39;t a great president, his mental state is absolutely destroyed, but I still don&#39;t think Trump should be president again! It&#39;s sad what happened during January 6th, Trump really caused a whole mess here. January 6th seems to be fading from the public&#39;s conscious though... which is not good at all. I&#39;m a Christian, I am no longer liberal, but I still don&#39;t think Trump should be president! Both Trump and Biden are bad, but just in different ways! We need to remember January 6th, we need to remember the things that Trump did and posted, we can&#39;t let violence continue, this goes for both sides! I do like how Trump tried to ban TikTok, and I don&#39;t like how Biden stopped the banning from happening, so yes Trump has some good aspects but maybe it would be best if Trump wasn&#39;t president again. :/<br><br>Honestly, even though I don&#39;t like Donald Trump, I think Ivanka Trump has a chance! Plus. if Ivanka gets out of office there is a way less likely chance of a January 6th like event happening again! The Simpsons predicted Ivanka Trump, I&#39;d argue that it&#39;s possible.","Biden isn't a great president, his mental state is absolutely destroyed, but I still don't think Trump should be president again! It's sad what happened during January 6th, Trump really caused a whole mess here. January 6th seems to be fading from the public's conscious though... which is not good at all. I'm a Christian, I am no longer liberal, but I still don't think Trump should be president! Both Trump and Biden are bad, but just in different ways! We need to remember January 6th, we need to remember the things that Trump did and posted, we can't let violence continue, this goes for both sides! I do like how Trump tried to ban TikTok, and I don't like how Biden stopped the banning from happening, so yes Trump has some good aspects but maybe it would be best if Trump wasn't president again. :/

Honestly, even though I don't like Donald Trump, I think Ivanka Trump has a chance! Plus. if Ivanka gets out of office there is a way less likely chance of a January 6th like event happening again! The Simpsons predicted Ivanka Trump, I'd argue that it's possible.","@keagaming9837","https://yt3.ggpht.com/ytc/AIdro_liJI6K1eMza_7_3ZdheTI_AC4daJZiGoHmjvOwyhq6uA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@keagaming9837","UCMF4kIUuimiWGQKHJHgvjzw","TRUE","none","0","2023-12-05T05:37:49Z","2023-12-05T05:37:49Z","UgxrSrkG01UwwXIwGiR4AaABAg",NA,NA
"60","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Now let&#39;s be <b>HONEST</b> let this been a <b>ANGRY</b> CROWD OF <b>BLACK PEOPLE</b> they would&#39;ve <b>NEVER</b> even made it that far the army police national guard would&#39;ve <b>BEEN</b> waiting for that a$$ TFOH 🖕🏾🖕🏾 <b>scoffs</b> &#39;merica 🙄🙄😑😑","Now let's be *HONEST* let this been a *ANGRY* CROWD OF *BLACK PEOPLE* they would've *NEVER* even made it that far the army police national guard would've *BEEN* waiting for that a$$ TFOH 🖕🏾🖕🏾 *scoffs* 'merica 🙄🙄😑😑","@bando91","https://yt3.ggpht.com/yl20_uL8CmjxT3wwUB75xsb_BiamgulRXcUIwAWiLH7-5In6vlUR_edvB_9nUUZrcbvWtSqNYA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bando91","UCB5K68UMrVYXlzle2tzw4bw","TRUE","none","0","2023-12-01T20:38:38Z","2023-12-01T20:38:38Z","UgyWpAda0r12a27QMbx4AaABAg",NA,NA
"61","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","The Great Jan 6 Fedserection look at all the FBI agents..","The Great Jan 6 Fedserection look at all the FBI agents..","@blabla-ff8jg","https://yt3.ggpht.com/ytc/AIdro_lqzp8uQ3MHf5BcHD9ANYUv4Xu2SysaDV2tjpZN0w0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@blabla-ff8jg","UCO-LSHKM7bMP7henr0Q-7Xw","TRUE","none","0","2023-12-01T17:44:30Z","2023-12-01T17:44:30Z","UgxVqz8jE2mf-A-cQyh4AaABAg",NA,NA
"62","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","For every maganut that is convicted and sent to prison, we get a little closer to making America Great Again!!","For every maganut that is convicted and sent to prison, we get a little closer to making America Great Again!!","@byronmaddox4771","https://yt3.ggpht.com/ytc/AIdro_l5ZIbBEgwtZgFkpa5rNV02u-8Vx6YggfmL2j0PeAXobTQsCm2wmmfwdUlmilBjHqr4mA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@byronmaddox4771","UCyGhu7m5yBnEVz12C0CczLg","TRUE","none","2","2023-12-01T14:53:32Z","2023-12-01T14:53:32Z","UgxNHeQ4GH9d0radmm14AaABAg",NA,NA
"63","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","&quot;IF YOU COME AT THE KING YOU BEST NOT MISS!&quot; Nicolo Machiavelli, THE PRINCE, which I doubt anyone of those people read.","""IF YOU COME AT THE KING YOU BEST NOT MISS!"" Nicolo Machiavelli, THE PRINCE, which I doubt anyone of those people read.","@Wizardof","https://yt3.ggpht.com/ytc/AIdro_lCtXTNlyf88gcmhyT3vMi56oWQLBgU5MuCkaevfPSMdwM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@Wizardof","UCDTso0RVAFqGsJqCvPWVi4Q","TRUE","none","0","2023-11-30T00:31:16Z","2023-11-30T00:31:16Z","Ugy-jJt90olJcpq-QpJ4AaABAg",NA,NA
"64","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Your narrative is crumbling, your chosen leaders in this forced oligarchic bourgeoisie have failed massively in nearly every facet, and in months you will be holding the hat either begging for forgiveness or mercy while people wake up and hold receipts for your collusion. <br><br>&quot;...remember, remember the 5th of november...&quot; Time is ticking...I can&#39;t wait. ⌚","Your narrative is crumbling, your chosen leaders in this forced oligarchic bourgeoisie have failed massively in nearly every facet, and in months you will be holding the hat either begging for forgiveness or mercy while people wake up and hold receipts for your collusion. 

""...remember, remember the 5th of november..."" Time is ticking...I can't wait. ⌚","@TheMunkinutz007","https://yt3.ggpht.com/ytc/AIdro_nnc3_Xo0I5dJM36aSv7fjRwu9Ryv0xm6nIpfO51TM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@TheMunkinutz007","UCPLtIP7xWvjMXPnnTAwJicg","TRUE","none","1","2023-11-28T14:02:19Z","2023-11-28T14:02:19Z","UgxXXyLEPKVOcqJGcbJ4AaABAg",NA,NA
"65","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Boy I&#39;d love to hear your statements now a whole year later after they&#39;ve released all of the January 6 tapes that reveals the Democratic lies","Boy I'd love to hear your statements now a whole year later after they've released all of the January 6 tapes that reveals the Democratic lies","@jessekloess7437","https://yt3.ggpht.com/ytc/AIdro_n97Tscgti3UTGlkZ6uxDNyX-Z9NAQ-5STr-Hu3-oo=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@jessekloess7437","UCPg7wzoMZixOAfcykzoXNew","TRUE","none","0","2023-11-26T17:38:38Z","2023-11-26T17:38:38Z","UgxkhRsZz2JydJPq9px4AaABAg",NA,NA
"66","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","How does everybody feel about the fact your government lied to it&#39;s people abour what happened that day?","How does everybody feel about the fact your government lied to it's people abour what happened that day?","@ibexdnb2879","https://yt3.ggpht.com/ytc/AIdro_mfSjkaVTh_F_9mQBjzJg2BaZw6LqKw1Xt5Btds3Sg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@ibexdnb2879","UCNRHAj_wwvSkVTVmwfmd5tQ","TRUE","none","3","2023-11-21T12:34:09Z","2023-11-21T12:34:09Z","UgxOF_pFruVpgFGtIKN4AaABAg",NA,NA
"67","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","This aged like milk","This aged like milk","@johngoldsworthy7135","https://yt3.ggpht.com/ytc/AIdro_nEXyjeiti_OyB1ax6aRNjO5nUdDplNRgjmlZGoSZwgIZM=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@johngoldsworthy7135","UCbnI1Cx103OxlMreiKNtgMQ","TRUE","none","2","2023-11-19T18:55:16Z","2023-11-19T18:55:16Z","UgxPrZmSxLX4QKj-BVl4AaABAg",NA,NA
"68","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","Aged like milk!","Aged like milk!","@markthomas7279","https://yt3.ggpht.com/ytc/AIdro_nsTFuwoajnUAPtG458fIEVqqTZS9zyTHANyl9rjb-Guqs=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@markthomas7279","UCCWp2-oikXXcXCoIl6PW19Q","TRUE","none","2","2023-11-19T13:51:04Z","2023-11-19T13:51:04Z","UgwznCojLwTQ5FtTD394AaABAg",NA,NA
"69","UCaXkIU1QidjPwiAYu6GcHjg","BdSts0khChE","1 year later... the NEWLY RELEASED VIDEOS showing the police inside CASUALLY WALKING &amp; LAUGHING with the intruders even giving them walking tours 😂😂😂 omg msnbc you hate the REAL.FOOTAGE  being shown now <br>  So violent 😂😂😂😂😂<br>Even that Shaman guy got a nice guided tour snd the 2 police even stopping to show him things 😂😂😂 <br>American leftys us in other countries laugh at YOU and the lefty americans are the ones that make your country look bad.","1 year later... the NEWLY RELEASED VIDEOS showing the police inside CASUALLY WALKING & LAUGHING with the intruders even giving them walking tours 😂😂😂 omg msnbc you hate the REAL.FOOTAGE  being shown now 
  So violent 😂😂😂😂😂
Even that Shaman guy got a nice guided tour snd the 2 police even stopping to show him things 😂😂😂 
American leftys us in other countries laugh at YOU and the lefty americans are the ones that make your country look bad.","@bubandlisa","https://yt3.ggpht.com/Lhal-SSo3mkVR23DRu62aP2zDf_fBgAIh6B5dM-gE5MXSmASoRhK3RcBvqCB6u_bjsj3o3CXy-I=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/@bubandlisa","UCPqQCuXKEDygn1Qm3DaqUYA","TRUE","none","3","2023-11-18T13:43:00Z","2023-11-18T13:43:00Z","Ugz3PaQ6rONxQtuH8d54AaABAg",NA,NA
